precipitation,temp_max,temp_min,wind,weather
7.9066973362780315,9.868554188669062,2.0762862952179404,4.807214721413455,snow
19.779536043838323,8.591891504945067,1.1212348302590476,6.158301213579277,snow
5.158461288068519,9.495736220811747,2.7042637791882536,2.2946371408606887,snow
5.192823437906855,4.4,0.6,5.117862760348857,snow
3.3175352017548123,4.473686469107441,-3.9070054980936515,5.0666595144931055,snow
0.9179530172975406,5.0,0.5810067238908214,6.150738275457708,snow
1.1344794896327102,4.718615132375607,-1.0172397448163553,3.1848233365225234,snow
5.3,1.7148589023305982,-2.573348569972929,3.5540096710388296,snow
10.098789607289284,6.038774869693271,0.7787601320972586,5.381254605498754,snow
0.9660732063274695,5.0,0.3692778921591343,5.80427291444222,snow
0.5934332792136924,6.17054475112241,0.34258869045020535,4.039210335396257,snow
5.531781313736866,7.413157078579261,0.6,4.0183538692279575,snow
4.384211212411483,7.327368969929187,-0.12947327255311047,4.00394719689713,snow
10.95515336338075,8.937944044520464,-0.04481968725543317,3.2310414524216764,snow
5.495126218548489,9.553450208894027,2.646549791105973,2.5928260792858047,snow
12.657122785659887,6.504551156852805,2.3477244215735973,4.117768076649745,snow
7.505811688400579,3.533431122414058,0.12732606677130454,5.493894944357246,snow
6.5906961706746525,8.973673396058764,1.234045549231778,4.175534161923833,snow
13.208650609760543,7.991478289849644,1.5743059699387434,5.7428663499721555,snow
4.04610825156653,4.604657793146167,0.14404495737600947,5.00984679105746,snow
5.0679808390420265,1.550390135977242,-3.436481859387043,3.486611904712791,snow
3.3457687649350003,6.438064788114849,-0.6,4.038216486776818,snow
5.206859975536237,4.958840146782576,0.08772986544930539,4.867149938840593,snow
0.644251093426722,5.882577137248575,0.528920675897981,4.767599005783016,snow
14.531761805619128,8.528326770169958,2.018026572736726,5.8,snow
11.093020281040074,8.843791027582387,-0.10198401896783571,3.1806023362048506,snow
19.648905316880185,-0.036131337267782185,-2.8,4.8883213211723096,snow
1.2563747314395646,5.0,-0.9080488183340836,3.714101933635136,snow
4.021984952687158,3.580852738901399,-4.051773557242848,4.778724470209981,snow
4.58197432195563,2.4938145514978944,-3.7223680459084525,4.086972896407751,snow
12.821395398545308,7.663437288798327,-0.8186273603724445,2.5482699761419605,snow
8.289723297380931,9.94240542758079,2.1830604198767025,4.930491244221936,snow
6.3786829278318935,8.829504390925688,1.0983570738124118,4.073767805359309,snow
19.409752146226957,6.478114372632528,-0.14631459434330196,5.9365948490553055,snow
1.9384504970476617,5.471898193470011,-0.961206413685291,3.6220697381035345,snow
0.9602916422432912,3.432058328448658,-0.33588334310268353,2.8043110850595108,snow
0.670144627472981,6.338442666619915,-0.23394886277534893,2.8488765490388586,snow
6.742486310739075,2.2333821012949877,-1.5999268480575184,4.43641683777635,snow
13.541579763339314,6.996992920166878,-1.1415797633393145,2.282878920977929,snow
14.419718720371078,2.7096086005412086,-2.0197187203710776,1.921292291611909,snow
17.23639530310578,-0.6130359057790528,-2.8,3.105161745773837,snow
10.208334296233744,4.666234519867917,0.12614886082849575,4.784338466195715,snow
13.592986056213268,7.711423309172976,0.201804786985756,3.9272559837321945,snow
14.886413118587944,0.13590123850633562,-1.7670079200544058,2.079603465689026,snow
8.48947468529642,10.0,1.720646541173637,4.570444497056876,snow
8.997081995850806,4.8871450695821945,0.41403784423883344,5.392981077880583,snow
0.998659057728799,5.0,0.22590014599328467,5.569654784352648,snow
3.886605547331625,5.381614482274524,0.08785331359590076,4.830532204129575,snow
18.138735728030763,8.079760224281697,0.259629437526258,5.4191498860896505,snow
1.7782835973381323,5.5939578983838665,0.5060421016161339,6.021716402661868,snow
6.788950880364138,3.8150550112855175,0.2809390970648276,5.36588408577931,snow
2.3624399676276306,4.312526414243843,0.7875120064744738,5.9375408220132115,snow
5.411137026279915,7.280139941911543,0.18450145781581373,4.039953352696152,snow
2.957618522781468,1.6019388879753997,-2.8817175933538333,4.7058166639262,snow
11.17394950179348,6.713875268568,1.0538010353425182,5.506273197882963,snow
4.570719577402251,5.100124045324348,-0.17655085285693128,4.80583127545468,snow
0.5859408002101718,3.7860993603572917,-0.7429704001050859,2.4717230402732233,snow
16.47581930008785,3.799063657042458,-1.9029988587538642,3.5753511286090784,snow
4.262020604263045,4.808575015137319,0.012098519617028347,4.925880876119927,snow
2.002719870968965,4.470803256773656,0.8594560258062071,6.1821504877411035,snow
2.0574701279468774,4.446713143703374,0.8485059744106245,6.144920312996123,snow
10.408967991415166,6.23353804112115,0.8581080908271351,5.417321859466879,snow
5.394037041337369,8.135229633069896,0.47642222480242136,3.751490739665658,snow
22.36193106797178,10.16378412833065,3.9281859434475885,5.933745124524193,snow
3.7283557184666116,4.150838899447166,-4.22449663619611,5.141442936011832,snow
5.8402613377576476,5.032466307719137,-0.3766231103737254,4.846753779252548,snow
18.084498315262113,1.5248903864336767,-1.2751096135663231,4.7821585162237605,snow
0.7692291229456654,5.174368303307897,0.9871734508007727,6.558950762221202,snow
16.245844893376095,6.878238140019907,1.758472626650446,5.146843066681413,snow
20.216551051163844,8.857900639838862,1.5962511425693942,6.120299908594449,snow
9.48638111397456,9.907298316710229,0.6463508416448853,3.8084274257536155,snow
14.509330185423606,6.046479788087308,-1.3723589389238302,2.7325700794672594,snow
9.22709188801498,6.185227455949296,0.8128099839815626,5.2467975040046095,snow
13.5,6.5472248074162485,0.49113953192289417,3.075170541193205,snow
20.77931543564418,7.5827561524149445,1.8103489927997827,5.886205816681538,snow
3.9808328460649562,4.704666276851965,-3.3352234566354437,5.122278005169687,snow
3.6,4.851060129294941,-3.5743815311342244,5.084275590337202,snow
6.684577938503105,3.8560586670166375,0.30330472746362025,5.347246060446983,snow
11.060299183228276,8.218215510681851,1.4908922446590747,3.9619804081198318,snow
4.278542491792382,7.242833993433906,-0.19287450492457087,4.030364377051905,snow
2.4388870355270003,4.37361213046015,-0.13194601980204945,4.481942683750651,snow
19.282318219562114,-0.12379346923514678,-2.8,4.61736564054591,snow
11.306097185431526,6.796851721084912,1.0876062567382974,5.521639207608317,snow
0.583756071106848,6.2253822637278615,0.30710559405844273,3.900503685864822,snow
3.144251973886324,3.4716929281873914,-0.061929110983122815,5.241594490207372,snow
23.848152396995037,11.06844058947524,5.543643909777214,5.804508487217823,snow
15.922094547808914,8.3,1.2635171423946776,5.958721039129208,snow
0.6545198808299312,6.371645253236396,-0.2124648361411554,2.83520489572619,snow
3.4792832709366017,3.877589591132925,0.5775895911329247,5.311205204433538,snow
13.27207987486682,5.6,2.6777013962700016,4.261149301864999,snow
5.695029176577598,1.4103800673109699,-2.834429899033545,3.538596437066513,snow
10.375796926331724,9.309133075935012,1.9968038458632391,5.26575307744617,snow
3.947980122213599,4.0619950305534,0.6,5.23520198777864,snow
13.326222435713497,8.447772525415594,1.6043824835546157,5.626149970099301,snow
23.07678699261575,8.313740590391774,4.143546217704791,5.610027767526712,snow
13.5,6.022552618886396,1.770027991464409,3.6982187650724043,snow
19.801177284959284,8.057004952747015,1.0100541422394147,6.093689666826819,snow
0.5982215117301668,6.491279287573396,-0.13505457862897935,2.785943822763896,snow
5.631290473736236,5.6,-0.3640884834628233,4.686489146887294,snow
5.421462781807127,7.335899021758484,0.20721811997567863,4.021366992747172,snow
15.217112416196645,6.399345435126024,2.148681497304721,4.792107729722981,snow
14.018380779466238,5.841315190441179,2.6033728077886686,4.378751992919392,snow
20.53828780555727,7.699618033669203,1.6131445681832222,5.937332889730276,snow
1.7404244000195384,5.57097195715472,0.5290280428452804,6.0595755999804615,snow
15.318883753204338,7.882081407451627,0.07178087946817957,2.9121243400206906,snow
1.7012697331708009,2.280894739512145,-2.0012697331708007,3.9471282846342373,snow
0.5102684332461588,6.6418122116051,0.03765092190258204,2.8471808765282756,snow
13.66613090131305,7.8427671677261745,1.8862800427782251,5.5290472105044,snow
6.266538005667571,1.8594227187388062,-2.1608659218917907,4.028461147715062,snow
0.3452330953597319,4.068962621115443,-0.46430071392080413,2.2356992860791958,snow
20.968686315463348,9.315722105064648,2.4137894733297274,6.054896842133622,snow
2.1943496439443875,1.9222911680404453,-2.4943496439443873,4.597097257926693,snow
3.375615267232836,4.5317063150485755,0.7097552625404794,5.67316789263763,snow
9.504356212684634,5.6,0.6559960165624861,5.272001991718756,snow
3.1166754305935136,1.5678552648728186,-2.9101206126059846,4.603565794618455,snow
0.6427137777611904,3.368542755552238,-0.4629144888955238,2.46556136294527,snow
4.468446760066879,7.394757408053504,-0.07893194395987257,3.9828883099832804,snow
3.5956101936725204,6.659028474276857,-0.5824407746900816,4.216095956534092,snow
2.3545159938895877,4.717360728383712,0.8644672736530928,6.1991887304205155,snow
12.916939303067192,7.808310725181726,1.4996821472962583,5.708946430589208,snow
1.8573794280209692,5.3426205719790305,0.29086702029020767,3.9604237545909,snow
2.088618733233957,6.7,-0.30747459352915296,3.4686864838228826,snow
3.0933495553829324,3.3317112773030644,-0.27826438962253697,5.222506083268599,snow
9.008499609109176,6.925078246092021,1.081846634942553,5.179538341264362,snow
4.375409921525435,4.915664925885133,-0.05719495204332137,4.881785030517886,snow
0.5180231074940864,3.670639282739947,-0.7090115537470433,2.3834300397423123,snow
5.406483749669201,5.784288745699616,0.6,4.603075834877061,snow
7.586673081420888,5.6,0.13612567199138997,5.004807245812702,snow
7.570895155498678,3.4455038322378635,0.07936572667519823,5.560317136662401,snow
5.101144602472771,4.350286150618193,0.6,5.1198855397527225,snow
15.290913225864005,6.4337009844539335,2.1206880867412394,4.817556284780691,snow
20.68708520195265,2.122668161815275,-0.8674215243174368,5.158408071777259,snow
5.188708062044163,6.0790235350384805,-0.3048422635028414,4.440325488320506,snow
7.228387117514168,4.964405985613903,0.6,5.194067664268983,snow
22.08215239952688,5.460864670296463,2.1718320132549884,5.407527214201228,snow
4.347136130266509,4.997708904213207,-2.4072551366581783,4.9513364725422955,snow
3.445496580193867,4.440305239949426,-4.085038720269727,5.17236674016015,snow
16.949561089439406,7.205830162325241,1.491545793660915,5.389503823944622,snow
4.353802659030164,6.147211383377879,-0.5497464893979891,4.401014042408043,snow
3.5238379346941633,4.039898709183852,0.6,5.3,snow
13.063027206472436,7.029474031794122,-0.9188161587812537,2.619736190386023,snow
13.67199629226791,7.921949945616788,1.8540203925264938,5.575970338143281,snow
3.309947817101922,3.688053732886536,-3.9044742960480754,5.220894859209615,snow
5.333501606629118,8.593148232707971,1.186296465415941,3.193653052595324,snow
1.1660922892295313,5.0,-0.5108060726099373,4.364135517547375,snow
20.318350988889463,6.424196273382242,3.174634669719201,5.174050141269923,snow
5.283450968321276,6.590635228934891,-0.09640786969319237,4.269788257021703,snow
2.463170144681976,4.696564310082963,-2.7183236795575314,4.360879684737284,snow
8.845282691633221,4.618577069812622,0.34397662690764036,5.42801168654618,snow
15.183687582945723,6.490411702519372,3.2533005031007716,4.459028858914727,snow
19.597809249225488,3.356366462856902,-1.4251028947333173,5.485257801858829,snow
4.687640478715687,5.210549341009259,-0.24800251477069768,4.76036203605501,snow
5.022036059550687,8.935760334494244,1.8715206689884878,2.601868513146306,snow
21.43222445734788,7.266194202497999,2.3445472832846264,5.747709963592874,snow
8.393747041076134,3.1179595801781708,-0.11584390352298257,5.434508709252881,snow
21.98254242493878,10.085959936265702,5.0837614220989025,5.505006526913659,snow
1.098111969906106,4.945797823653435,1.0548315197111962,6.846427167018066,snow
3.5312957776606435,6.05876059149934,-0.3251831106425742,4.451915481910974,snow
5.183975500898044,4.556974322314411,0.5181003535750901,5.038575265181318,snow
2.9741579814060586,4.079213110226668,0.3230342841951499,4.990450082335755,snow
16.148283019600562,8.3,1.219087264007032,5.974877358542898,snow
9.746393923103152,9.763438296417359,0.45637325139625395,3.6732705159378707,snow
13.64430657222438,7.548138725029146,2.0063138527659037,5.354452577795049,snow
21.509133067622283,4.089711268953316,0.923468468748541,5.305202333503979,snow
5.110138640588446,5.371880586759946,-0.6419409682382562,4.529029515880872,snow
19.774846520258635,8.918428448213701,4.4893817554542474,5.165361003116713,snow
19.042886844621947,8.3,0.6505043698064035,6.181634774615853,snow
12.946494762573051,6.983997956126069,-0.8704978283839483,2.7050038322636207,snow
13.603249011613517,6.993861656782486,2.232130436125654,5.025992092908139,snow
3.8840710220862436,4.2650443888039025,0.6,5.3,snow
18.28563509935479,8.130864716004936,4.088440219057058,4.9362515537468905,snow
4.018993061054207,4.772631919150645,0.4055833465300984,5.121784734319257,snow
9.193988558403056,5.2355182187131,0.5049177961860261,5.3475411019069865,snow
14.46763054931829,6.094136515064813,-1.3611066561652527,2.7146988068506954,snow
0.683531117833736,6.820861955646607,0.12533832437425874,2.6597126814511314,snow
4.285606569059883,4.4,0.6,5.269065571823353,snow
4.659665336538485,2.343002582013531,-3.6766674490950093,3.991001643099519,snow
6.627864464361035,3.8783389604295935,0.31545761477977824,5.337118654350184,snow
4.48010928232038,5.014547655524804,-0.12117789475134344,4.841068612430963,snow
12.058685339349703,8.184312451175813,-0.5023817260718281,2.827310241701328,snow
13.58255871012135,6.714542586638231,2.3459270943325725,4.8604696809708035,snow
4.473791539129069,1.2770446701866283,-3.1524627748444765,3.7311340105598845,snow
21.14788413196649,9.424799036849167,2.6085697086592265,6.039314423307262,snow
11.284694202320638,5.6,1.6112993280744883,4.794350335962756,snow
9.726513664589376,9.870913202371643,0.6835267514065843,3.951866820739244,snow
3.755530688157914,6.824424550526332,-0.5066815871052515,4.161117327960522,snow
3.5946194015607102,6.696023035936177,-0.6011696953128891,4.198128487499377,snow
8.329334343729686,3.1578773081111806,-0.0904417130201578,5.470797552828346,snow
2.5147106919634776,1.696847708864969,-2.8026269092791924,4.990543126594907,snow
3.042265634965638,4.013403120615119,0.6515468730068724,5.475259368223366,snow
1.5864913920235273,4.653943787509648,0.9427017215952946,6.465185853424002,snow
3.6,6.257089579178551,-1.3125080682779835,4.411826723001563,snow
19.080172957431884,8.25830866434053,0.5355679357990002,6.052185264480059,snow
4.351983729449772,4.4,0.6,5.258002711758371,snow
20.66643134915221,2.0732464426142085,-0.912417417918407,5.1547198837771795,snow
6.759641868757994,2.2468614683098527,-1.579707797535221,4.4511216017925666,snow
3.4560693813519303,4.047398860165712,0.504624266951598,5.239306351696471,snow
19.917121779588996,0.28025568687366675,-2.5448418373239754,5.020914603498035,snow
12.346997518095815,8.710732896292342,1.8208037930271592,5.582553172551114,snow
10.049673319194985,4.130416413731197,1.0109417210640668,5.094529139467967,snow
14.897592095874671,6.250603217045105,2.2698788601854694,4.6819283089223,snow
9.04133432805508,6.81394535119819,1.0414346731629784,5.189641331709256,snow
12.012649477136897,8.215751576589437,-0.4832936856421278,2.8441526303157696,snow
5.305826959946003,4.475750479298046,0.6,5.072807520251983,snow
15.644526461874285,-0.9937001938996275,-2.8,1.9285630370375153,snow
13.629332983823431,7.345995281616341,2.08866858897112,5.234663870587461,snow
10.719346590735224,6.428426929066303,0.9375072673973827,5.453412394271537,snow
1.258723354673032,5.087712871319807,-1.0432446126754191,3.363882935338903,snow
13.566016507089993,6.491222845714894,2.4369092110050428,4.728132056719938,snow
1.2558345622898999,4.92491875589283,-1.07791728114495,3.34258493097687,snow
4.147138519515806,1.3470417458180415,-3.094131878484965,3.9411252374541244,snow
4.602262751519578,9.4003879002605,2.799612099739501,1.802004151345912,snow
2.9446452651497435,2.922774479161795,-0.910257623113589,5.166741974431154,snow
21.124988330627733,3.1705077911449338,0.08658172029613365,5.2366050590406665,snow
12.354724117025974,7.455291887434914,1.3558596578438538,5.643572571747206,snow
12.849178074553093,5.322798068791132,2.462536779397899,4.36873161030105,snow
10.960062705541967,3.797858598770486,-0.31451951704184244,4.304787584395642,snow
7.560722722200234,3.5118589305641934,0.11555941667137826,5.503700486107184,snow
7.696512925634504,9.93083078725163,2.2691692127483707,4.542625734133419,snow
7.670773095104899,5.093884808323385,0.6,5.215647468053898,snow
7.526957146285472,3.525123978244993,0.12279489722454157,5.497670918979549,snow
6.237338629699448,8.733390268195626,1.0078967230076474,4.005922542255735,snow
22.418887371666635,6.78781218343436,3.1518169404545175,5.538417830252532,snow
6.279425259855375,3.800658053539772,0.27308621102169367,5.463456894489153,snow
16.625633625998546,8.3,1.1253219663217142,6.0089738304284674,snow
5.244546650625821,8.690998684311596,1.3819973686231912,3.0246386361890623,snow
5.3,3.2455522564626533,-0.7643473332714099,4.435317965842133,snow
14.58001467592258,1.3434715713639491,-0.757695403039087,2.5482128485889954,snow
4.553151229805974,2.549765259788404,-3.739322805996486,4.122577892592621,snow
1.991291839916668,6.7,-0.28863713030645183,3.4215928257661297,snow
3.5300032869534377,3.9575008217383596,0.6,5.276999671304656,snow
8.78934467242537,10.0,1.3515757877841599,4.31670835410161,snow
5.379483919125919,7.109213163279964,0.11486462207702214,4.096928945573345,snow
19.69335132330875,8.87533002674982,4.467440740890818,5.152823280509039,snow
11.238560634436098,6.754445049529643,1.0703294646231876,5.513786120283267,snow
14.734945029774345,4.5022710846450265,1.7022710846450266,4.356818416479282,snow
4.561598509619212,4.953918211543055,0.09224163941886632,4.976881043266551,snow
0.3676689649838917,4.450372404726159,-0.3969931050483249,2.3030068949516753,snow
15.16800770532346,8.3,1.4116413435971775,5.90485769323739,snow
2.3403362197574635,4.427815079133395,-0.2157142132061558,4.388319408769591,snow
1.5804511699645931,3.5560902339929186,-0.08781953201416282,3.465814581295566,snow
4.0383326889312245,4.683669630916366,0.4519984534349394,5.164331915648694,snow
4.473740873958162,6.059256692430681,-0.5417506084027892,4.432997566388843,snow
11.29396568735991,8.706560018388355,-0.185302845978499,3.1070857241366183,snow
5.590341313341777,8.310624555324045,0.6212491106480904,3.6816484953493767,snow
5.3,1.1007838278004192,-3.29907365805405,3.200451294794181,snow
10.197533511179907,9.684696053719572,0.8040202005343947,4.170945819153445,snow
4.647261387136466,2.367080836735095,-3.683963889919726,4.006324168831424,snow
13.61459715397707,6.640496248229599,-1.2145971539770701,2.252812936597677,snow
4.994955441378793,5.677032676322217,-0.5070029705747471,4.571988117701011,snow
4.068698069025956,4.4056912601770994,0.6047427168142491,5.316125237168446,snow
14.825944764561676,-0.8681911217001943,-2.6524852592637598,1.8107353439089144,snow
5.122913178772763,4.355728294693192,0.6,5.117708682122723,snow
0.4127903196187826,3.3225580639237564,-0.5548838721524869,2.220309674260035,snow
11.36710344011167,5.6,1.6555189190843103,4.772240540457845,snow
20.68350121614982,7.629211531563724,1.7319555404862153,5.90653004505913,snow
9.046806937610295,10.0,1.0346991537104064,4.098855668175904,snow
4.27708855275858,5.7839390168560385,-0.12205513922923733,4.558458645578072,snow
1.226640531910856,5.155888869689432,-0.9991307313774269,3.3358104654219987,snow
20.401747176184408,9.788155191069153,3.346317892349572,4.622703376600523,snow
6.009923233461907,3.8747711107979756,0.31351151498071383,5.443244242509643,snow
1.9109979758062194,2.1283651085045676,-2.2109979758062193,4.223588240835471,snow
3.302677089634383,3.9016731810214895,0.6,5.3,snow
21.291529853694573,3.5690178641977277,0.4494043241203194,5.266344616731174,snow
6.911988494180471,3.6267031641003706,0.17820172587292932,5.510899137063535,snow
3.0056436433838023,4.061895996138908,0.3497970968762323,5.020361461214613,snow
2.8128913532423336,2.4680060488675473,-3.226670027148637,5.085334005429727,snow
2.9519806120820156,2.8094069569285844,-3.4163371982936575,5.123267439658732,snow
17.691859254958715,7.551382756618712,1.2099844205329018,5.645468708606453,snow
8.216559167325205,3.5062200652676707,0.05379653876547941,5.57310173061726,snow
3.6676510158304847,4.454120812664388,-4.128617426562772,5.268429525945773,snow
12.908874967132778,5.348224523038035,2.4934907236984776,4.353254638150761,snow
3.786695887567715,4.204184929729822,0.6,5.3,snow
3.5488751145937125,3.962218778648428,0.6,5.275112488540628,snow
4.752545058542012,9.426150581464345,2.773849418535655,1.9351113375657825,snow
21.933364763073165,7.023217084570587,2.754571169787135,5.641407474499632,snow
5.470508674199093,7.600746840675104,0.3151190832380049,3.9330843864416325,snow
15.886385471955176,6.710903581772238,1.8948193037411398,5.022891542053509,snow
1.3406398153158126,5.030038124363861,-1.091165257540041,3.4141355879359345,snow
8.250541328429046,3.566342350297543,0.06948061312109821,5.565259693439451,snow
2.782634873259253,4.6395209321346815,0.7996007767789011,5.978642641048263,snow
0.894731734581391,6.95994528862677,0.2695728919092426,2.6133515704577435,snow
4.610815090186641,9.388103400794694,2.7762068015893897,1.8205486713546182,snow
4.531906450110604,3.7460116937361745,0.4460116937361745,5.376994153131912,snow
1.0144551512935502,4.961008154310264,1.067506795258553,6.88952310387908,snow
1.9244246619913647,5.682686401923329,0.41731359807667134,5.875575338008636,snow
1.4946091176601055,4.4648249264347095,-1.3756962500184828,3.659478823546807,snow
3.9155446433559846,4.284715402097491,0.6,5.3,snow
5.184678741124688,6.057265202073314,-0.3137067695256871,4.447578265975562,snow
0.5361016286104988,6.495424104540507,0.13237263823849554,3.2174566767504826,snow
5.553054642852187,8.351639892862595,0.7032797857251886,3.6108038214191556,snow
4.484090611491249,4.8609087337895,0.1775003273596254,5.031136571956125,snow
2.602849424794518,1.6779608375440318,-2.8183659687133065,4.9338825126320955,snow
13.516262130828299,8.372640552928347,1.6529972892816582,5.714540525966651,snow
9.174067404532156,5.200273100326121,0.4957234174763795,5.35213829126181,snow
13.5,6.8812314994078,-0.3230017798065128,2.6785375944532372,snow
5.285111038501923,6.5995996079103865,-0.09275571529576854,4.266800130696538,snow
5.905707264502349,1.5759128506804179,-2.586130723979373,3.7191776552877283,snow
4.3226094499854115,6.1700864033440315,-0.5518260366676392,4.392695853329443,snow
4.494548144860682,4.198637036215171,0.6,5.180545185513932,snow
21.12991179759125,3.1822889442362032,0.09730784475236431,5.2374842495698655,snow
20.497073492577027,9.028653430264278,1.9011668397576367,6.095906652819389,snow
14.324078528664966,2.352161092908663,0.08538837616246475,2.9396446032182872,snow
13.598237268173724,6.926203120345292,2.2596950250445107,4.985898145389802,snow
5.094503663710086,5.604030646612603,-0.5003664224193276,4.598534310322689,snow
3.04359037011551,4.0128202371491755,0.651281925976898,5.474358548321453,snow
16.187608339650595,7.709718823037182,-0.31225272803344617,4.107184918040918,snow
5.175412523412976,5.147524859522142,-0.08523112122863064,4.78853130853244,snow
12.28808098291648,8.728618273043212,1.8260641979538859,5.573084443683006,snow
0.9150550287716223,4.979080903859705,1.0825674198830877,6.940729227602498,snow
5.121015711754431,5.12714648552528,-0.7942199645620485,4.452890017718976,snow
22.13841849417915,6.923797093731322,2.922342404328394,5.597911228507454,snow
12.546893832912497,1.9647950550838384,-1.244730867569395,3.292498761762717,snow
1.4735092982411395,3.534701859648228,-0.13059628070354423,3.3517432514572154,snow
3.1992340629741602,4.563775624913789,0.7364796874281575,5.764030937255735,snow
6.7916920708259205,9.110350608161626,1.3626829253285895,4.272012193996442,snow
13.31805567951373,7.324254657893063,-1.0245596719934975,2.366564995299855,snow
4.7478064666529916,9.237412886681708,2.474825773363417,2.0808322866406854,snow
9.545231710516035,5.6,0.6779292105207991,5.261035394739601,snow
2.861956501906858,2.5884386864986517,-3.2935770480548063,5.0987154096109615,snow
3.7162978698577174,6.542655823133677,-0.517907385982788,4.261569460512909,snow
18.581978210807883,-0.29126608002420196,-2.8,4.099723025379739,snow
8.190018869516635,5.6,0.2904699433647205,5.103026327595731,snow
21.76625798992908,7.104238550337416,2.61784744630561,5.67685436577262,snow
19.27052358905545,8.294409646200172,0.5913603623093558,6.180179654709699,snow
14.017285702155425,4.674428630652926,-1.6172857021554248,2.087000004994825,snow
13.490230598805356,8.382932088844395,1.6463380601595095,5.702432836653654,snow
10.623946395235885,4.375014205378247,1.3087129456778661,4.945643527161067,snow
9.562875517854186,5.702270674001465,0.641665830148745,5.318939013703975,snow
3.3482216218747562,4.465681316032673,-3.9496996478257476,5.092009165896537,snow
3.0045438067105885,4.195456193289411,0.5366879585808404,5.025647820516975,snow
2.523869061593865,1.694885201087029,-2.804262332427476,4.9846556032610865,snow
3.146207434401912,3.9676687288631585,0.6307585131196175,5.404578944606699,snow
13.5,7.012650030619938,-0.6433344496360993,2.5224780886388234,snow
4.616079020443617,5.01929482453234,0.032313077512021615,4.938744685689468,snow
22.338238414444824,6.073641920278686,2.7297336886119377,5.45325685972229,snow
0.3857362116160852,4.757515597473448,-0.34279136515174446,2.3572086348482557,snow
3.975775979786871,4.068943994946718,0.6,5.232422402021313,snow
4.375575856404422,5.650691488394019,-0.052534689596879125,4.61059898280234,snow
3.7355071196926515,7.065869223170159,-0.13927579304498483,3.8747829127376363,snow
2.721902732547216,5.795293724442586,-0.6,3.6412108298027737,snow
3.6829917502556677,4.139369843909793,0.6,5.3,snow
1.1945286432412376,5.22412663311237,-0.9549768844567017,3.307712562836083,snow
3.9773572338723326,4.96415672418727,0.3056573612935985,5.030185914519132,snow
7.549307691041159,9.905595604178485,2.2944043958215157,4.41224395492217,snow
13.5,6.943359831471884,-0.4744395892127189,2.604760200127137,snow
12.130563597144524,6.66558579400762,-0.5321849061330957,3.3020266362357136,snow
3.7773800626020346,4.019345015650509,0.6,5.252261993739796,snow
0.9747741237256533,4.923099385560713,1.0650451752548693,6.8811535958665555,snow
8.997830443451381,9.820082040491407,0.6,3.7894165906171415,snow
2.697981476079175,4.231110188156453,0.08828425466729906,4.728082402275216,snow
5.410778460214994,8.508143693763508,1.0162873875270129,3.340479074408489,snow
4.9816371327703495,5.45796455932442,-0.3698008460473853,4.6828540070607545,snow
4.138684711815092,4.446421654178112,0.5574468170033982,5.272920701729435,snow
0.6603589973690049,5.791299014908972,0.5879829903530182,4.99847896228907,snow
4.961400144638768,1.172557111863121,-3.2395357401140656,3.4176713355893633,snow
0.5015435512264145,6.691253209716985,0.0056596878301862445,2.722124234245274,snow
14.70829726251464,8.3,1.5019416091489102,5.87202123303676,snow
7.528437096187691,9.611337225407631,1.8341997415601226,4.625649806170092,snow
3.798714320588914,4.454779214438379,0.645649345365316,5.455207774242075,snow
5.298095810483813,4.402576256404252,0.5986558662238686,5.098991899667901,snow
23.176963744448315,8.652800365825069,4.320782009408559,5.633145479488073,snow
12.502206795518232,7.881419749402183,-0.686280866434389,2.6650462943225977,snow
12.439377844138578,5.6,2.2308856724646025,4.484557163767699,snow
1.7442055885507741,5.328325869798398,-1.0034335677063535,3.5545062916698345,snow
0.7747705326596046,5.142966981595574,1.0074919530852169,6.638377634787666,snow
12.29633562103584,8.854937080055599,1.3409230658463778,5.147132846993414,snow
5.188031137538234,5.071813174770595,-0.01582874353971253,4.820077843845585,snow
14.528105630674505,-0.3238461595722738,-2.406130886947124,2.028622270086953,snow
6.408137737536634,9.626017217192079,1.9712702036290426,2.5533907239735973,snow
3.30725792372218,3.9045362023263626,0.6,5.3,snow
3.0379062035495097,6.7,-0.49120765229990504,3.928019130749763,snow
5.216553846847319,9.477069230855916,2.517412820194979,2.0568974361863828,snow
13.556610900059626,0.7983977533793964,-1.8366339758970223,2.648368908582652,snow
0.31842771873821746,3.3313271218549696,-0.6092138593691088,2.123956034359683,snow
0.8457926271140099,5.965190667382729,-0.47546486228176355,3.0025685487247586,snow
4.2918541967105375,4.4,0.6,5.268024300548244,snow
12.415726398739103,0.6254653303588651,-1.7019766079534495,3.168604845780786,snow
10.171838490722484,9.694854550179484,0.7974470557662168,4.158994646847667,snow
5.989643264658547,4.129068717455572,0.4522193004303115,5.22315058297474,snow
7.508659549238084,3.5323123199421813,0.12671581087755346,5.494403490935372,snow
22.092963856801305,10.144355885808382,5.113490269138813,5.521994439507893,snow
10.339498154981943,5.9666334263344165,0.2104519845196826,4.612562325622969,snow
2.6475659128822535,1.6683787329538027,-2.826351055871831,4.905136198861408,snow
0.46672448261354554,6.134316204430274,-0.0998265521593634,2.600173447840637,snow
2.751917278214651,2.3183424101632344,-3.1435235612017967,5.0687047122403595,snow
5.017144009205259,7.833715207364207,0.2502864055231553,3.8457139976986854,snow
10.752013775236495,9.19492438966035,1.9632130557824559,5.32621649959158,snow
